"","project","round","change","count","size","ratio"
"10103","471bd17adea7b","P3","CLOTH_DASH",2,1667,0.0011997600479904
"10104","471d35c11acce","P3","CLOTH_DASH",10,767,0.0130378096479791
"10105","471f00e626610","P3","CLOTH_DASH",2,194,0.0103092783505155
"10106","472290155979b","P3","CLOTH_DASH",1,125,0.008
"10107","472375e404762","P3","CLOTH_DASH",10,3037,0.0032927230819888
"10108","4723f708a7715","P3","CLOTH_DASH",3,3438,0.00087260034904014
"10109","472526bf68760","P3","CLOTH_DASH",16,1206,0.0132669983416252
"10110","47252dc3d34c5","P3","CLOTH_DASH",1,324,0.00308641975308642
"10111","4726964c65378","P3","CLOTH_DASH",1,1021,0.000979431929480901
"10112","472791473b441","P3","CLOTH_DASH",33,19144,0.00172377768491433
"10113","472cb8083a618","P3","CLOTH_DASH",1,282,0.00354609929078014
"10114","47340bf9c5e94","P3","CLOTH_DASH",4,1748,0.0022883295194508
"10115","4734635967235","P3","CLOTH_DASH",1,3139,0.000318572793883402
"10116","47354cf66b6a4","P3","CLOTH_DASH",2,712,0.00280898876404494
"10117","4735f26654a7a","P3","CLOTH_DASH",11,12416,0.000885953608247423
"10118","4735f58649c3e","P3","CLOTH_DASH",4,2788,0.00143472022955524
"10119","47392d97aaee0","P3","CLOTH_DASH",3,1705,0.00175953079178886
"10120","473a134e36c9c","P3","CLOTH_DASH",13,7698,0.00168875032475968
"10121","473a26b0ab228","P3","CLOTH_DASH",1,769,0.00130039011703511
"10122","473a5367071cb","P3","CLOTH_DASH",3,3444,0.000871080139372822
"10123","473d6e5a886cd","P3","CLOTH_DASH",3,1236,0.00242718446601942
"10124","473f26ce0a1b3","P3","CLOTH_DASH",2,4486,0.000445831475702185
"10125","473f272452fc6","P3","CLOTH_DASH",15,7867,0.001906698868692
"10126","473f5764e77c1","P3","CLOTH_DASH",2,846,0.00236406619385343
"10127","473f88421aad1","P3","CLOTH_DASH",1,461,0.00216919739696312
"10128","47403abce1648","P3","CLOTH_DASH",1,967,0.00103412616339193
"10129","4741c4d413dd6","P3","CLOTH_DASH",6,616,0.00974025974025974
"10130","4741da9195add","P3","CLOTH_DASH",5,3019,0.00165617754223253
"10131","4741dcd822547","P3","CLOTH_DASH",3,1156,0.00259515570934256
"10132","4741def554ca4","P3","CLOTH_DASH",6,675,0.00888888888888889
"10133","4741e318be5b7","P3","CLOTH_DASH",2,292,0.00684931506849315
"10134","474451321c6dc","P3","CLOTH_DASH",7,10451,0.000669792364367046
"10135","47445136cf474","P3","CLOTH_DASH",3,6043,0.000496442164487837
"10136","47445bf3dbb0a","P3","CLOTH_DASH",2,6427,0.000311187179088222
"10137","4744744471fb7","P3","CLOTH_DASH",2,3726,0.000536768652710682
"10138","4744744be721d","P3","CLOTH_DASH",2,4130,0.000484261501210654
"10139","4748bc3f129b0","P3","CLOTH_DASH",2,530,0.00377358490566038
"10140","4748c1fd5e56a","P3","CLOTH_DASH",2,576,0.00347222222222222
"10141","4748c3b80b045","P3","CLOTH_DASH",1,340,0.00294117647058824
"10142","4748c95eef9a4","P3","CLOTH_DASH",3,956,0.00313807531380753
"10143","4749a3741b6d2","P3","CLOTH_DASH",6,3906,0.00153609831029186
"10144","4749a3773f95e","P3","CLOTH_DASH",6,11049,0.000543035568829758
"10145","4749ac72b27b6","P3","CLOTH_DASH",2,5268,0.000379650721336371
"10146","4749b5d45098c","P3","CLOTH_DASH",1,3180,0.000314465408805031
"10147","4749fab513889","P3","CLOTH_DASH",2,1258,0.00158982511923688
"10148","474c3959c5ed2","P3","CLOTH_DASH",1,354,0.00282485875706215
"10149","474c395ccbcfa","P3","CLOTH_DASH",2,1166,0.00171526586620926
"10150","474c76f39c463","P3","CLOTH_DASH",4,1765,0.00226628895184136
"10151","474d582fd5d05","P3","CLOTH_DASH",3,1278,0.00234741784037559
"10152","474d7247c85e7","P3","CLOTH_DASH",1,898,0.00111358574610245
"10153","4751a0bb68aa3","P3","CLOTH_DASH",1,494,0.00202429149797571
"10154","4752ae1860816","P3","CLOTH_DASH",3,3185,0.000941915227629513
"10155","4755584edc8f4","P3","CLOTH_DASH",1,337,0.0029673590504451
"10156","4756d0717f6d2","P3","CLOTH_DASH",1,295,0.00338983050847458
"10157","4759c4cea84f7","P3","CLOTH_DASH",1,613,0.00163132137030995
"10158","4759cd52eb5ab","P3","CLOTH_DASH",4,1812,0.0022075055187638
"10159","47616949a71e8","P3","CLOTH_DASH",82,21395,0.00383267118485627
"10160","47630b0ca43e9","P3","CLOTH_DASH",3,1488,0.00201612903225806
"10161","47642f5bcc6e7","P3","CLOTH_DASH",3,6409,0.000468091745982213
"10162","476435e6039b9","P3","CLOTH_DASH",1,2038,0.000490677134445535
"10163","476437f1a74f4","P3","CLOTH_DASH",6,9547,0.000628469676338117
"10164","476568ed23f09","P3","CLOTH_DASH",3,4574,0.000655881066899869
"10165","47681fe1b80fe","P3","CLOTH_DASH",1,531,0.00188323917137476
"10166","476a533acfb33","P3","CLOTH_DASH",3,1842,0.00162866449511401
"10167","476ab8fdeecb2","P3","CLOTH_DASH",3,1002,0.0029940119760479
"10168","476cb6c8eeb28","P3","CLOTH_DASH",2,1143,0.00174978127734033
"10169","476cb6f208abe","P3","CLOTH_DASH",1,593,0.00168634064080944
"10170","47707c835e679","P3","CLOTH_DASH",1,960,0.00104166666666667
"10171","47042d2b7011f","F1","COLON_SEMICOLON_SWAP",1,189,0.00529100529100529
"10172","470707e858e9f","F1","COLON_SEMICOLON_SWAP",4,2474,0.00161681487469685
"10173","4707b8eeadd9c","F1","COLON_SEMICOLON_SWAP",8,2358,0.00339270568278202
"10174","470c3f8f47700","F1","COLON_SEMICOLON_SWAP",2,1520,0.00131578947368421
"10175","470c5b3f21051","F1","COLON_SEMICOLON_SWAP",3,1654,0.00181378476420798
"10176","470d4a1adba03","F1","COLON_SEMICOLON_SWAP",1,257,0.00389105058365759
"10177","471b934d68326","F1","COLON_SEMICOLON_SWAP",1,866,0.00115473441108545
"10178","471bd17adea7b","F1","COLON_SEMICOLON_SWAP",1,584,0.00171232876712329
"10179","471ef8e015034","F1","COLON_SEMICOLON_SWAP",1,518,0.00193050193050193
"10180","471f000feaf88","F1","COLON_SEMICOLON_SWAP",2,1145,0.00174672489082969
"10181","472375e404762","F1","COLON_SEMICOLON_SWAP",1,490,0.00204081632653061
"10182","472cb8083a618","F1","COLON_SEMICOLON_SWAP",1,1127,0.000887311446317658
"10183","4733358b9b755","F1","COLON_SEMICOLON_SWAP",4,282,0.0141843971631206
"10184","47346213cfcd4","F1","COLON_SEMICOLON_SWAP",1,2626,0.000380807311500381
"10185","47354cf66b6a4","F1","COLON_SEMICOLON_SWAP",2,766,0.00261096605744125
"10186","4735f58649c3e","F1","COLON_SEMICOLON_SWAP",2,2148,0.000931098696461825
"10187","4748c3b80b045","F1","COLON_SEMICOLON_SWAP",1,419,0.00238663484486874
"10188","474c76f39c463","F1","COLON_SEMICOLON_SWAP",1,617,0.00162074554294976
"10189","474e60097a61d","F1","COLON_SEMICOLON_SWAP",1,532,0.0018796992481203
"10190","4751a0bb68aa3","F1","COLON_SEMICOLON_SWAP",4,1918,0.00208550573514077
"10191","4755584edc8f4","F1","COLON_SEMICOLON_SWAP",1,311,0.00321543408360129
"10192","4755b410a5f26","F1","COLON_SEMICOLON_SWAP",1,123,0.00813008130081301
"10193","475742a33db99","F1","COLON_SEMICOLON_SWAP",1,471,0.00212314225053079
"10194","4758ab21d5439","F1","COLON_SEMICOLON_SWAP",1,560,0.00178571428571429
"10195","47592166e7022","F1","COLON_SEMICOLON_SWAP",2,411,0.0048661800486618
"10196","4759c4cea84f7","F1","COLON_SEMICOLON_SWAP",2,1138,0.00175746924428822
"10197","47616949a71e8","F1","COLON_SEMICOLON_SWAP",2,927,0.00215749730312837
"10198","47657741332de","F1","COLON_SEMICOLON_SWAP",1,198,0.00505050505050505
"10199","476caf60530a7","F1","COLON_SEMICOLON_SWAP",1,445,0.00224719101123596
"10200","47042d2b7011f","F2","COLON_SEMICOLON_SWAP",1,192,0.00520833333333333
"10201","471bd17adea7b","F2","COLON_SEMICOLON_SWAP",1,584,0.00171232876712329
"10202","471ef8e015034","F2","COLON_SEMICOLON_SWAP",1,518,0.00193050193050193
"10203","4733358b9b755","F2","COLON_SEMICOLON_SWAP",2,132,0.0151515151515152
"10204","4751a0bb68aa3","F2","COLON_SEMICOLON_SWAP",1,524,0.00190839694656489
"10205","4701c1caa2612","P1","COLON_SEMICOLON_SWAP",1,481,0.00207900207900208
"10206","470707e858e9f","P1","COLON_SEMICOLON_SWAP",1,623,0.00160513643659711
"10207","4707b8eeadd9c","P1","COLON_SEMICOLON_SWAP",4,1334,0.00299850074962519
"10208","470c5b3f21051","P1","COLON_SEMICOLON_SWAP",1,606,0.00165016501650165
"10209","470d4a1adba03","P1","COLON_SEMICOLON_SWAP",1,249,0.00401606425702811
"10210","470e013364adf","P1","COLON_SEMICOLON_SWAP",3,2560,0.001171875
"10211","4713eb439fedf","P1","COLON_SEMICOLON_SWAP",1,573,0.00174520069808028
"10212","4719d1b89142c","P1","COLON_SEMICOLON_SWAP",1,387,0.00258397932816537
"10213","471bd17adea7b","P1","COLON_SEMICOLON_SWAP",2,1327,0.00150715900527506
"10214","471ef8e015034","P1","COLON_SEMICOLON_SWAP",1,527,0.00189753320683112
"10215","471f000feaf88","P1","COLON_SEMICOLON_SWAP",2,1140,0.00175438596491228
"10216","472375e404762","P1","COLON_SEMICOLON_SWAP",1,488,0.00204918032786885
"10217","4723f708a7715","P1","COLON_SEMICOLON_SWAP",2,1949,0.00102616726526424
"10218","4726964c65378","P1","COLON_SEMICOLON_SWAP",1,976,0.00102459016393443
"10219","472a64487354d","P1","COLON_SEMICOLON_SWAP",2,2230,0.000896860986547085
"10220","472cb8083a618","P1","COLON_SEMICOLON_SWAP",1,1043,0.000958772770853308
"10221","4730c160392f6","P1","COLON_SEMICOLON_SWAP",1,491,0.00203665987780041
"10222","4733358b9b755","P1","COLON_SEMICOLON_SWAP",1,66,0.0151515151515152
"10223","473607b615c2f","P1","COLON_SEMICOLON_SWAP",1,706,0.00141643059490085
"10224","473a5367071cb","P1","COLON_SEMICOLON_SWAP",2,1033,0.00193610842207164
"10225","473d6e5a886cd","P1","COLON_SEMICOLON_SWAP",1,879,0.00113765642775882
"10226","473f5764e77c1","P1","COLON_SEMICOLON_SWAP",1,496,0.00201612903225806
"10227","473f88421aad1","P1","COLON_SEMICOLON_SWAP",1,490,0.00204081632653061
"10228","474c76f39c463","P1","COLON_SEMICOLON_SWAP",1,585,0.00170940170940171
"10229","474e60097a61d","P1","COLON_SEMICOLON_SWAP",1,532,0.0018796992481203
"10230","4751a0bb68aa3","P1","COLON_SEMICOLON_SWAP",3,1134,0.00264550264550265
"10231","4755584edc8f4","P1","COLON_SEMICOLON_SWAP",1,311,0.00321543408360129
"10232","4755b410a5f26","P1","COLON_SEMICOLON_SWAP",1,106,0.00943396226415094
"10233","475742a33db99","P1","COLON_SEMICOLON_SWAP",1,471,0.00212314225053079
"10234","4758ab21d5439","P1","COLON_SEMICOLON_SWAP",1,555,0.0018018018018018
"10235","47592166e7022","P1","COLON_SEMICOLON_SWAP",1,343,0.00291545189504373
"10236","47616949a71e8","P1","COLON_SEMICOLON_SWAP",2,918,0.00217864923747277
"10237","47657741332de","P1","COLON_SEMICOLON_SWAP",1,212,0.00471698113207547
"10238","476caf60530a7","P1","COLON_SEMICOLON_SWAP",1,433,0.0023094688221709
"10239","47042d2b7011f","P2","COLON_SEMICOLON_SWAP",2,364,0.00549450549450549
"10240","470707e858e9f","P2","COLON_SEMICOLON_SWAP",2,1241,0.0016116035455278
"10241","4707b8eeadd9c","P2","COLON_SEMICOLON_SWAP",14,3986,0.00351229302558956
"10242","470c5b3f21051","P2","COLON_SEMICOLON_SWAP",2,1364,0.00146627565982405
"10243","470d4a1adba03","P2","COLON_SEMICOLON_SWAP",1,249,0.00401606425702811
"10244","470e013364adf","P2","COLON_SEMICOLON_SWAP",4,3063,0.00130590923930787
"10245","4713eb439fedf","P2","COLON_SEMICOLON_SWAP",3,2021,0.00148441365660564
"10246","4719d1b89142c","P2","COLON_SEMICOLON_SWAP",3,3282,0.000914076782449726
"10247","471b934d68326","P2","COLON_SEMICOLON_SWAP",2,1674,0.001194743130227
"10248","471bd17adea7b","P2","COLON_SEMICOLON_SWAP",2,1327,0.00150715900527506
"10249","471ebc03d98f8","P2","COLON_SEMICOLON_SWAP",2,944,0.00211864406779661
"10250","471ef8e015034","P2","COLON_SEMICOLON_SWAP",1,516,0.00193798449612403
"10251","471f000feaf88","P2","COLON_SEMICOLON_SWAP",2,1140,0.00175438596491228
"10252","4721c87033dde","P2","COLON_SEMICOLON_SWAP",1,101,0.0099009900990099
"10253","4721c9a0dde85","P2","COLON_SEMICOLON_SWAP",1,252,0.00396825396825397
"10254","472375e404762","P2","COLON_SEMICOLON_SWAP",1,490,0.00204081632653061
"10255","4723f708a7715","P2","COLON_SEMICOLON_SWAP",4,6027,0.000663680106188817
"10256","472a64487354d","P2","COLON_SEMICOLON_SWAP",2,2234,0.000895255147717099
"10257","472cb8083a618","P2","COLON_SEMICOLON_SWAP",1,1121,0.000892060660124889
"10258","47346213cfcd4","P2","COLON_SEMICOLON_SWAP",2,4586,0.000436109899694723
"10259","473607b615c2f","P2","COLON_SEMICOLON_SWAP",1,704,0.00142045454545455
"10260","473a5367071cb","P2","COLON_SEMICOLON_SWAP",4,3227,0.00123954136969321
"10261","473d6e5a886cd","P2","COLON_SEMICOLON_SWAP",1,880,0.00113636363636364
"10262","473f5764e77c1","P2","COLON_SEMICOLON_SWAP",1,497,0.00201207243460765
"10263","473f88421aad1","P2","COLON_SEMICOLON_SWAP",1,491,0.00203665987780041
"10264","4741c4d413dd6","P2","COLON_SEMICOLON_SWAP",1,562,0.00177935943060498
"10265","4744512e669c5","P2","COLON_SEMICOLON_SWAP",2,5367,0.000372647661635923
"10266","474451321c6dc","P2","COLON_SEMICOLON_SWAP",1,2235,0.000447427293064877
"10267","47445136cf474","P2","COLON_SEMICOLON_SWAP",1,2158,0.00046339202965709
"10268","4744513c736f4","P2","COLON_SEMICOLON_SWAP",2,4470,0.000447427293064877
"10269","47445be43e3cb","P2","COLON_SEMICOLON_SWAP",1,2097,0.000476871721506915
"10270","47445bedeb2ca","P2","COLON_SEMICOLON_SWAP",1,2597,0.000385059684251059
"10271","47445bf3dbb0a","P2","COLON_SEMICOLON_SWAP",3,5922,0.000506585612968592
"10272","4744744471fb7","P2","COLON_SEMICOLON_SWAP",2,5091,0.000392850127676292
"10273","47447448597ff","P2","COLON_SEMICOLON_SWAP",8,12846,0.000622761949244901
"10274","4744744be721d","P2","COLON_SEMICOLON_SWAP",1,2137,0.000467945718296678
"10275","4749a3741b6d2","P2","COLON_SEMICOLON_SWAP",3,11482,0.000261278522905417
"10276","4749a3773f95e","P2","COLON_SEMICOLON_SWAP",4,8263,0.00048408568316592
"10277","4749ac704ddf4","P2","COLON_SEMICOLON_SWAP",1,3929,0.000254517688979384
"10278","4749ac72b27b6","P2","COLON_SEMICOLON_SWAP",3,6183,0.000485201358563804
"10279","4749ac7654da8","P2","COLON_SEMICOLON_SWAP",3,6758,0.000443918319029299
"10280","4749b5cda292b","P2","COLON_SEMICOLON_SWAP",5,8390,0.000595947556615018
"10281","4749b5d45098c","P2","COLON_SEMICOLON_SWAP",1,4278,0.000233754090696587
"10282","474c76f39c463","P2","COLON_SEMICOLON_SWAP",1,576,0.00173611111111111
"10283","474e60097a61d","P2","COLON_SEMICOLON_SWAP",1,532,0.0018796992481203
"10284","4751a0bb68aa3","P2","COLON_SEMICOLON_SWAP",3,1137,0.00263852242744063
"10285","4755584edc8f4","P2","COLON_SEMICOLON_SWAP",1,311,0.00321543408360129
"10286","4755b410a5f26","P2","COLON_SEMICOLON_SWAP",1,111,0.00900900900900901
"10287","475742a33db99","P2","COLON_SEMICOLON_SWAP",1,471,0.00212314225053079
"10288","4758ab21d5439","P2","COLON_SEMICOLON_SWAP",1,555,0.0018018018018018
"10289","47592166e7022","P2","COLON_SEMICOLON_SWAP",2,341,0.00586510263929619
"10290","47616949a71e8","P2","COLON_SEMICOLON_SWAP",2,915,0.00218579234972678
"10291","476ab8fdeecb2","P2","COLON_SEMICOLON_SWAP",2,578,0.00346020761245675
"10292","476caf60530a7","P2","COLON_SEMICOLON_SWAP",1,436,0.00229357798165138
"10293","476db8362bc47","P2","COLON_SEMICOLON_SWAP",1,773,0.00129366106080207
"10294","47707c835e679","P2","COLON_SEMICOLON_SWAP",2,932,0.00214592274678112
"10295","47042d2b7011f","P3","COLON_SEMICOLON_SWAP",2,364,0.00549450549450549
"10296","470707e858e9f","P3","COLON_SEMICOLON_SWAP",5,3062,0.00163291966035271
"10297","4707b8eeadd9c","P3","COLON_SEMICOLON_SWAP",14,3986,0.00351229302558956
"10298","470c3f8f47700","P3","COLON_SEMICOLON_SWAP",3,2265,0.00132450331125828
"10299","470c5b3f21051","P3","COLON_SEMICOLON_SWAP",4,2076,0.00192678227360308
"10300","470d4a1adba03","P3","COLON_SEMICOLON_SWAP",1,249,0.00401606425702811
"10301","470e013364adf","P3","COLON_SEMICOLON_SWAP",9,6331,0.00142157637024167
"10302","4713eb439fedf","P3","COLON_SEMICOLON_SWAP",6,4604,0.00130321459600348
"10303","4719d1b89142c","P3","COLON_SEMICOLON_SWAP",4,3650,0.0010958904109589
"10304","471b934d68326","P3","COLON_SEMICOLON_SWAP",2,1674,0.001194743130227
"10305","471bd17adea7b","P3","COLON_SEMICOLON_SWAP",2,1327,0.00150715900527506
"10306","471ebc03d98f8","P3","COLON_SEMICOLON_SWAP",2,944,0.00211864406779661
"10307","471ef8e015034","P3","COLON_SEMICOLON_SWAP",1,516,0.00193798449612403
"10308","471f000feaf88","P3","COLON_SEMICOLON_SWAP",2,1140,0.00175438596491228
"10309","4721c87033dde","P3","COLON_SEMICOLON_SWAP",1,101,0.0099009900990099
"10310","4721c9a0dde85","P3","COLON_SEMICOLON_SWAP",1,252,0.00396825396825397
"10311","472375e404762","P3","COLON_SEMICOLON_SWAP",1,490,0.00204081632653061
"10312","4723f708a7715","P3","COLON_SEMICOLON_SWAP",7,9415,0.000743494423791822
"10313","4726964c65378","P3","COLON_SEMICOLON_SWAP",3,3432,0.000874125874125874
"10314","472a64487354d","P3","COLON_SEMICOLON_SWAP",2,2240,0.000892857142857143
"10315","472cb8083a618","P3","COLON_SEMICOLON_SWAP",1,1120,0.000892857142857143
"10316","4733358b9b755","P3","COLON_SEMICOLON_SWAP",5,278,0.0179856115107914
"10317","47346213cfcd4","P3","COLON_SEMICOLON_SWAP",2,4586,0.000436109899694723
"10318","47354cf66b6a4","P3","COLON_SEMICOLON_SWAP",3,981,0.00305810397553517
"10319","4735f58649c3e","P3","COLON_SEMICOLON_SWAP",3,2796,0.00107296137339056
"10320","473607b615c2f","P3","COLON_SEMICOLON_SWAP",1,704,0.00142045454545455
"10321","473607d75a658","P3","COLON_SEMICOLON_SWAP",4,2671,0.00149756645451142
"10322","473a134e36c9c","P3","COLON_SEMICOLON_SWAP",2,1020,0.00196078431372549
"10323","473a5367071cb","P3","COLON_SEMICOLON_SWAP",10,10069,0.000993147283742179
"10324","473d6e5a886cd","P3","COLON_SEMICOLON_SWAP",1,885,0.00112994350282486
"10325","473f5764e77c1","P3","COLON_SEMICOLON_SWAP",1,482,0.0020746887966805
"10326","473f88421aad1","P3","COLON_SEMICOLON_SWAP",1,491,0.00203665987780041
"10327","4741c4d413dd6","P3","COLON_SEMICOLON_SWAP",1,561,0.0017825311942959
"10328","4744512e669c5","P3","COLON_SEMICOLON_SWAP",8,20401,0.000392137640311749
"10329","474451321c6dc","P3","COLON_SEMICOLON_SWAP",3,5633,0.000532575892064619
"10330","47445136cf474","P3","COLON_SEMICOLON_SWAP",1,2135,0.000468384074941452
"10331","4744513c736f4","P3","COLON_SEMICOLON_SWAP",14,10161,0.00137781714398189
"10332","47445be43e3cb","P3","COLON_SEMICOLON_SWAP",3,10284,0.00029171528588098
"10333","47445be8cbe0e","P3","COLON_SEMICOLON_SWAP",14,23862,0.000586706897996815
"10334","47445bedeb2ca","P3","COLON_SEMICOLON_SWAP",11,27213,0.000404218572006027
"10335","47445bf3dbb0a","P3","COLON_SEMICOLON_SWAP",5,13786,0.000362686783693602
"10336","4744744471fb7","P3","COLON_SEMICOLON_SWAP",4,12535,0.000319106501794974
"10337","47447448597ff","P3","COLON_SEMICOLON_SWAP",8,12861,0.000622035611538761
"10338","4744744be721d","P3","COLON_SEMICOLON_SWAP",1,2136,0.000468164794007491
"10339","4748c3b80b045","P3","COLON_SEMICOLON_SWAP",2,726,0.00275482093663912
"10340","4749a3741b6d2","P3","COLON_SEMICOLON_SWAP",3,11693,0.000256563756093389
"10341","4749a3773f95e","P3","COLON_SEMICOLON_SWAP",6,12635,0.000474871388998813
"10342","4749a37a97819","P3","COLON_SEMICOLON_SWAP",10,21238,0.000470854129390715
"10343","4749ac704ddf4","P3","COLON_SEMICOLON_SWAP",9,15216,0.000591482649842271
"10344","4749ac72b27b6","P3","COLON_SEMICOLON_SWAP",3,6190,0.000484652665589661
"10345","4749ac7654da8","P3","COLON_SEMICOLON_SWAP",6,16358,0.00036679300648001
"10346","4749b5c8498ec","P3","COLON_SEMICOLON_SWAP",3,10577,0.000283634300841448
"10347","4749b5cda292b","P3","COLON_SEMICOLON_SWAP",17,32012,0.000531050855929027
"10348","4749b5d45098c","P3","COLON_SEMICOLON_SWAP",5,16845,0.000296823983377857
"10349","474c76f39c463","P3","COLON_SEMICOLON_SWAP",1,577,0.00173310225303293
"10350","474d638ec8e6d","P3","COLON_SEMICOLON_SWAP",2,1210,0.00165289256198347
"10351","474e60097a61d","P3","COLON_SEMICOLON_SWAP",1,532,0.0018796992481203
"10352","4751a0bb68aa3","P3","COLON_SEMICOLON_SWAP",11,4655,0.00236305048335124
"10353","4755584edc8f4","P3","COLON_SEMICOLON_SWAP",1,311,0.00321543408360129
"10354","4755b410a5f26","P3","COLON_SEMICOLON_SWAP",1,107,0.00934579439252336
"10355","475742a33db99","P3","COLON_SEMICOLON_SWAP",1,471,0.00212314225053079
"10356","4758ab21d5439","P3","COLON_SEMICOLON_SWAP",1,555,0.0018018018018018
"10357","47592166e7022","P3","COLON_SEMICOLON_SWAP",2,341,0.00586510263929619
"10358","4759c4cea84f7","P3","COLON_SEMICOLON_SWAP",3,1707,0.00175746924428822
"10359","47616949a71e8","P3","COLON_SEMICOLON_SWAP",2,915,0.00218579234972678
"10360","47657741332de","P3","COLON_SEMICOLON_SWAP",1,192,0.00520833333333333
"10361","476ab8fdeecb2","P3","COLON_SEMICOLON_SWAP",2,578,0.00346020761245675
"10362","476caf60530a7","P3","COLON_SEMICOLON_SWAP",1,436,0.00229357798165138
"10363","476db8362bc47","P3","COLON_SEMICOLON_SWAP",1,773,0.00129366106080207
"10364","4700078558b6a","F1","CROSS_PAGE_DEHYPHENATE",17,7577,0.00224363204434473
"10365","4700c619a2a51","F1","CROSS_PAGE_DEHYPHENATE",2,4055,0.000493218249075216
"10366","4701717a42601","F1","CROSS_PAGE_DEHYPHENATE",64,19231,0.00332796006447923
"10367","470193cc37adf","F1","CROSS_PAGE_DEHYPHENATE",13,9164,0.00141859450021825
"10368","4701c1caa2612","F1","CROSS_PAGE_DEHYPHENATE",13,5171,0.00251402049893638
"10369","4701cb03f32bc","F1","CROSS_PAGE_DEHYPHENATE",2,869,0.00230149597238205
"10370","470218c0c5725","F1","CROSS_PAGE_DEHYPHENATE",16,6535,0.00244835501147666
"10371","47023565c88f3","F1","CROSS_PAGE_DEHYPHENATE",2,2199,0.000909504320145521
"10372","470295cc33ed4","F1","CROSS_PAGE_DEHYPHENATE",5,924,0.00541125541125541
"10373","4702cd148e2f1","F1","CROSS_PAGE_DEHYPHENATE",5,1422,0.00351617440225035
"10374","4702cd3fcc46f","F1","CROSS_PAGE_DEHYPHENATE",4,303,0.0132013201320132
"10375","470327a780584","F1","CROSS_PAGE_DEHYPHENATE",11,4718,0.0023314963967783
"10376","47042ae9d8f13","F1","CROSS_PAGE_DEHYPHENATE",3,89,0.0337078651685393
"10377","47042bf80f6ed","F1","CROSS_PAGE_DEHYPHENATE",4,299,0.0133779264214047
"10378","47042c4949ecc","F1","CROSS_PAGE_DEHYPHENATE",10,2682,0.00372856077554064
